TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
38,49,11,69,-87.88251703485045,-18.121966887514503,0.33585365853658533,0.5723364485981308,0.9081901071347162,3,2
39,17,16,93,78.66034716151273,13.442037846198275,0.6089722698684963,0.21000000000000002,0.8189722698684962,4,8
40,31,16,72,-65.92044085067717,1.433082983653776,0.6658536585365854,0.46233644859813083,1.1281901071347162,3,3
41,49,16,50,-77.69352774741294,63.457890407914306,0.24793103448275877,1.238888888888889,1.4868199233716477,5,11
42,99,11,24,46.96846833904368,61.700510427730904,0.10999999999999999,0.24222222222222223,0.3522222222222222,5,14
43,95,16,17,17.81744303103676,-127.9249064990153,0.1100000000000001,1.0426086335048599,1.15260863350486,4,7
44,15,11,18,85.69851235706147,-174.83858081794173,0.13636363636363624,1.15260863350486,1.2889722698684962,4,6
45,30,17,70,82.80634385005953,153.32379899349286,0.6235606060606058,1.6536263579188109,2.2771869639794167,4,10
46,98,18,46,19.916185122485103,171.17205706892383,0.3299999999999994,1.9309138831031916,2.260913883103191,5,13
47,77,14,16,34.62001635987602,124.25575218622464,0.10999999999999988,2.260913883103191,2.370913883103191,5,13
48,48,16,23,70.45505411431498,174.43979270357926,0.14465408805031443,1.3989722698684963,1.5436263579188108,4,9
49,96,12,14,22.73070121163346,162.78155726808887,0.10999999999999999,0.6822222222222222,0.7922222222222222,5,15
50,89,12,82,63.26573421829758,-12.237233228518846,0.6599999999999993,2.2771869639794167,2.937186963979416,4,10
51,77,19,68,18.16781675825706,-25.602979993275454,0.33666666666666667,0.7922222222222222,1.1288888888888888,5,15
52,29,17,37,26.57211121914243,-20.973152902971464,0.34149532710280384,1.1281901071347162,1.46968543423752,3,3
53,13,13,66,71.93304636315679,67.44580405442576,0.5345454545454542,2.937186963979416,3.47173241852487,4,10
54,97,10,17,-82.39167802380196,178.14159144738096,0.10999999999999999,0.9081901071347162,1.0181901071347161,3,2
55,82,19,95,50.61865000015382,-168.0438667408455,0.46793103448275897,1.1288888888888888,1.5968199233716478,5,15
56,16,12,10,31.040302382854094,96.22285026062241,0.10999999999999965,1.9193026591179032,2.029302659117903,3,5
57,77,12,94,-35.598554789212265,41.11066428439403,0.5711125519831868,1.1281901071347162,1.699302659117903,3,1
58,62,20,29,-79.38354241379886,24.855505686471304,0.21999999999999975,2.029302659117903,2.2493026591179026,3,5
59,31,20,53,-28.273579617798227,-15.44142154205582,0.32111681643132206,2.2493026591179026,2.5704194755492247,3,5
60,37,19,89,58.89695901216933,-2.2949897688292253,0.5010177244139509,1.15260863350486,1.6536263579188109,4,7
61,71,19,95,85.36145352640872,23.062527246160244,0.6523542354235423,2.370913883103191,3.023268118526733,5,13
62,87,12,83,53.848596358383645,1.0882232959081648,0.7487121212121197,3.47173241852487,4.22044453973699,4,10
63,88,18,24,-81.9543692899874,-108.74983899988565,0.2200000000000002,1.1281901071347162,1.3481901071347164,3,4
64,74,20,91,14.52575178064069,2.891097868780804,0.5540939597315433,1.5968199233716478,2.150913883103191,5,15
65,52,14,97,-36.59645832769158,-74.4205382744334,0.585853658536585,2.5704194755492247,3.1562731340858097,3,5
66,29,16,64,-26.398648913083363,70.6584738927038,0.4611125519831867,1.3481901071347164,1.8093026591179031,3,4
67,91,14,36,57.72648804911117,50.532324319566754,0.3299999999999996,3.023268118526733,3.353268118526733,5,13
68,70,18,33,-69.12146651794045,-98.80713961981881,0.2200000000000002,1.0181901071347161,1.2381901071347163,3,2
69,96,15,74,-78.7225504039567,-37.627546881476206,0.3511125519831866,1.2381901071347163,1.589302659117903,3,2
70,22,18,33,-14.004487784813321,-166.00751014330854,0.339496855345911,4.22044453973699,4.559941395082901,4,10
71,90,19,83,-37.38139189865086,-96.33765450599303,0.7740939597315435,1.3768199233716476,2.150913883103191,5,12
72,81,16,56,-30.618557133346044,66.48586560384013,0.48346534653465323,2.150913883103191,2.6343792296378443,5,12
73,72,17,79,-34.5688994966854,-65.52387233990083,0.5800000000000001,0.8189722698684962,1.3989722698684963,4,8
74,79,17,78,75.6490677555289,46.612301115352864,0.5388965122927389,1.3989722698684963,1.9378687821612353,4,8
75,38,12,43,-70.11467921589944,101.11874757680727,0.32999999999999985,1.699302659117903,2.029302659117903,3,1
76,55,10,55,-84.38273368027964,114.93960975885471,0.4399999999999995,1.8093026591179031,2.2493026591179026,3,4
77,42,20,62,11.761289774557923,83.12158340977726,0.4722222222222219,3.353268118526733,3.8254903407489547,5,13
78,10,13,83,49.06914656197077,160.53359865994383,0.5593181818181812,1.9378687821612353,2.4971869639794164,4,8
79,30,18,54,7.969626771174433,176.00562860419956,0.3299999999999996,3.1562731340858097,3.4862731340858093,3,5
80,89,14,39,-5.898688345877943,-32.40328081950278,0.3299999999999992,3.8254903407489547,4.155490340748954,5,13
81,55,13,72,75.46259581734122,43.12603804596577,0.5388965122927389,1.2889722698684962,1.8278687821612352,4,6
82,73,13,61,56.54746079413755,-58.390369886498746,0.3942424242424245,1.5436263579188108,1.9378687821612353,4,9
83,64,17,50,29.36444537001539,-19.988669231415457,0.21999999999999997,0.3522222222222222,0.5722222222222222,5,14
84,71,17,34,30.437191712827328,-99.12245686958948,0.2674803149606291,4.559941395082901,4.82742171004353,4,10
85,44,20,76,39.09922105027482,143.5540020849195,0.3355555555555555,0.5722222222222222,0.9077777777777777,5,14
86,66,18,46,-33.385299798536344,174.98580552587225,0.44961722488038314,1.46968543423752,1.9193026591179032,3,3
87,48,15,12,88.76629209571496,-65.51595516205283,0.1100000000000001,1.8278687821612352,1.9378687821612353,4,6
88,13,20,62,27.677022790361875,-83.81861711178722,0.4493181818181813,1.9378687821612353,2.3871869639794165,4,9
89,18,17,48,52.58054607442631,-135.63645018388013,0.3300000000000003,1.589302659117903,1.9193026591179032,3,2
90,93,15,86,-28.83942673607997,133.38049363670683,0.44409395973154386,1.4868199233716477,1.9309138831031916,5,11
91,19,11,72,81.40173193913478,-3.979630872288425,0.40356060606060606,1.6536263579188109,2.057186963979417,4,7
92,81,14,76,43.58699134257236,44.50241184199072,0.37346534653465335,2.150913883103191,2.5243792296378444,5,15
93,59,18,39,-29.992374411455756,8.826147046050352,0.21999999999999953,1.9193026591179032,2.1393026591179027,3,2
94,96,11,11,-7.759267564597195,-98.27917878697319,0.10999999999999965,1.9193026591179032,2.029302659117903,3,3
95,83,11,96,9.816484530024937,26.285328906966868,0.5411168164313218,2.1393026591179027,2.6804194755492246,3,2
96,24,20,22,51.31907508530526,-116.84199613428788,0.22931818181818153,1.9378687821612353,2.167186963979417,4,6
97,65,13,45,47.259376022731715,87.67369619714225,0.21999999999999953,1.9309138831031916,2.150913883103191,5,11
98,10,12,67,55.493745096228565,121.02630526246998,0.5499999999999994,2.167186963979417,2.717186963979416,4,6
99,16,14,55,3.273480412308132,-149.03241330339196,0.43111681643132194,2.2493026591179026,2.6804194755492246,3,4
100,54,15,72,88.18532678384659,-95.32735367984147,0.5499999999999994,2.3871869639794165,2.937186963979416,4,9
101,39,16,25,32.68594171301763,67.11886209712213,0.11111111111111105,0.9077777777777777,1.0188888888888887,5,14
102,86,18,100,-88.88335827215093,146.89118919297283,0.6901869158878493,3.4862731340858093,4.176460049973659,3,5
103,78,12,33,30.374257305588245,-17.827128085553085,0.2200000000000002,1.0188888888888887,1.238888888888889,5,14
104,69,14,100,-79.87665250547585,20.96664562747449,0.4758536585365851,2.6804194755492246,3.1562731340858097,3,2
105,16,16,86,-38.48694584518399,38.65856056840096,0.4988888888888887,2.5243792296378444,3.023268118526733,5,15
106,67,20,34,62.57630715048185,-179.36895609472242,0.31454545454545446,2.937186963979416,3.2517324185248704,4,9
107,98,20,32,55.63757138759067,133.5692185450868,0.30306930693069223,4.155490340748954,4.458559647679646,5,13
108,46,11,54,37.50803594777649,-10.351404350413247,0.4587878787878772,4.82742171004353,5.286209588831407,4,10
109,69,13,66,-87.87120492262841,133.1869233319319,0.6511168164313217,2.029302659117903,2.6804194755492246,3,3
110,37,16,26,43.61724386631482,45.58211024319459,0.27888888888888896,2.6343792296378443,2.9132681185267333,5,12
